snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
Harel Insurance Investments & Financial Services Ltd.’s holdings in Infosys were worth $91,000 at the end	Dupont Capital Management Corp’s holdings in Accenture were worth $1,034,000 at the end	0.4970034157542651	['infosys']	['accenture']	0.9876830203831568	US	US	1.0	(0.4, 0.5]
Tokio Marine Asset Management Co. Ltd.’s holdings in Willis Towers Watson Public were worth $371,000 as of its most recent filing with the Securities and Exchange Commission	Sumitomo Mitsui DS Asset Management Company Ltd’s holdings in Gartner were worth $2,144,000 at the end	0.4083197600951261	['willis towers watson']	['gartner']	0.5576234103088749	US	US	1.0	(0.4, 0.5]
Whittier Trust Co.’s holdings in FTI Consulting were worth $164,000 as of its most recent filing with the Securities & Exchange Commission	Lindbrook Capital LLC’s holdings in Gartner were worth $58,000 at the end	0.39338468050846453	['fti consulting']	['gartner']	0.5526329438089113	US	US	1.0	(0.3, 0.4]
Xponance Inc.’s holdings in FTI Consulting were worth $956,000 as of its most recent filing with the Securities and Exchange Commission	Commonwealth of Pennsylvania Public School Empls Retrmt SYS boosted its holdings in FTI Consulting by 10.5% during the 1st quarter	0.5472745859903034	['fti consulting']	['fti consulting']	1.0	US	US	1.0	(0.5, 0.6]
Gartner expects higher IT spending despite economic headwinds	Tata Consultancy Engineers Ltd. will create the allied amenities	0.10293275726775554	['gartner']	['tata']	0.24180523895349207	AE	PK	0.5959978699684143	(0.1, 0.2]
KPMG, Goldman Sachs, Bank of America, Morgan Stanley and Keefe, Bruyette & Woods, Inc., which is named as an underwriter defendant, didn’t return emails late Friday seeking comment on the lawsuit	Infosys tie up with LexisNexis to provide info services across content, enterprise, & products applications	0.15288431356723187	['kpmg']	['infosys']	0.6798975228112909	AR	IN	0.5762205719947815	(0.1, 0.2]
It is expected that Alight would pay USD 147 million to Wipro for the 12 month-period ending on 31 December, 2023	FTI Consulting - and acting as a rescue mechanism for insolvent entities to ensure they can continue to run their businesses	0.2397079239373622	['wipro', 'alight']	['fti consulting']	0.6393959118497552	US	US	1.0	(0.2, 0.3]
IBM’s Watson Health lacked the necessary brand, experience and domain knowledge to make it work, according to Mr	IBM is now focusing its AI efforts on areas where it has experience and credibility with customers—automation, customer service and the application of AI to information-technology operations, according to Rob Thomas, IBM senior vice president for software and chief commercial officer	0.4977470650118924	['ibm']	['ibm']	0.9999999999999999	IN	IN	1.0000001192092896	(0.4, 0.5]
Biopharmaceutical company Moderna and IBM are exploring the application of MoLFormer-XL to Moderna’s design and optimization process for mRNA medicines, according to IBM and Moderna	IBM is also conducting a research partnership with the Cleveland Clinic	0.27288522407279986	['ibm', 'moderna']	['ibm', 'cleveland clinic']	0.8967025335748708	IN	US	0.5367935299873352	(0.2, 0.3]
IBM is tailoring the technology to address the individual business problems of customers that are prepared to use it	IBM’s customers recognize the potential of the new technology, which can be used to summarize and analyze text, create software	0.7048522812171576	['ibm']	['ibm']	0.9999999999999999	US	IN	0.5367935299873352	(0.7, 0.8]
IBM will provide companies that aren’t willing or able	he said, IBM has a more realistic approach to AI	0.5408658780736495	['ibm']	['ibm']	0.9999999999999999	IN	IN	1.0000001192092896	(0.5, 0.6]
—International Business Machines Corp. researchers spent decades developing artificial intelligence when most of the world wasn’t ready to embrace it, and the company struggled at times to build a business	Now, as interest in AI booms amid new advances, IBM is tailoring the technology to address the individual business problems of customers that are prepared to use it	0.6849833781428353	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
as a fundamentally transformative technology and I think maybe over the last few months, now, the world is coming to agree,” IBM Chief Executive Arvind Krishna said during an interview at company headquarters	IBM said the WatBERT	0.5002724326256411	['ibm']	['ibm']	0.9999999999999999	US	IN	0.5367935299873352	(0.5, 0.6]
IBM developed a new AI-driven spoken-commentary feature for the Masters golf tournament, which uses foundation models including the IBM Watson text-to-speech library	When Apple came up with the Mac, IBM was spending at least 100 times more on R&D	0.19736820941569755	['ibm']	['ibm']	0.9999999999999999	IN	AU	0.6866019368171692	(0.1, 0.2]
to model those risks to mitigate the impact of those challenges,” said PwC’s Kaminsky	Kathryn Kaminsky , Bricker’s co-chair at PwC, sees employers “more selective in seeking out those with a unique set of skills” because of pressure to lower overhead costs overall	0.41720479310506037	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	CN	US	0.5971255302429199	(0.4, 0.5]
to IBM, where she worked	IBM’s offerings are designed with power savings in mind	0.38314564217223007	['ibm']	['ibm']	0.9999999999999999	IN	US	0.5367935299873352	(0.3, 0.4]
A IBM demonstrates the installation of a rack mount as it can be used in a data center	IBM “Customers are looking to save energy costs	0.3646475851687998	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
IBM hopes that customers will use this new form factor to help integrate their highly valuable but sensitive data that is hosted in mainframe applications with distributed application architectures in a more seamless way	Eastern PWC drinking water exceeds limit on ‘forever chemicals	0.05517913633263969	['ibm']	['pricewaterhousecoopers']	0.7352658366320254	US	US	1.0	(-0.001, 0.1]
roughly 29% was used for pea protein treatments, while 35–38% IBM was used for wheat and soy treatments	To attain the same SME with a more soluble protein such as PP2, a lower in-barrel moisture or IBM	0.3820549273011076	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
KPMG Nigeria, Dr Yemi Kale, has said that boosting crude oil	Additionally, Gartner [4] found that SEO led all digital channels as a priority for marketers in 2022	0.15098069056922014	['kpmg']	['gartner']	0.47139107111748185	NG	US	0.35642489790916443	(0.1, 0.2]
In addition, Mr. Palazzo served in the PwC National Accounting and SEC Directorate in New York City where he performed technical accounting consultations and research for PwC	Wipro partners strategically with our Insurance clients to deliver a superior customer experience and offer a personalized customer experience	0.143311264018031	['pricewaterhousecoopers']	['wipro']	0.9812090001293149	US	US	1.0	(0.1, 0.2]
how Wipro’s Digital Operations and Platforms Practice helps Insurance clients bring agility and flexibility to their operating model	Prior to joining the Company, Mr. Koenig served in various assurance roles at Ernst & Young LLP from November 2003 to April 2015	0.2905828646621159	['wipro']	['ernst & young llp']	0.4282827460381056	IN	US	0.5367935299873352	(0.2, 0.3]
AON), a leading global professional services firm, plans to announce first quarter 2023 results on Friday, April 28th, 2023 in a news release to be issued at 5:00 am Central Time	Aon Aon plc exists to shape decisions for the better Ã¢â‚¬â€ to protect and enrich the lives of people around the world	0.26761707036338317	['aon']	['aon']	1.0000000000000002	US	US	1.0	(0.2, 0.3]
the provision of such services by Ernst & Young LLP	For 2022, all services provided by Ernst & Young LLP were pre-approved	0.7185844126486627	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.7, 0.8]
Regency Capital Management Inc. DE’s holdings in Accenture were worth $3,834,000 as of its most recent filing with the Securities and Exchange Commission	Gartner finds orchestration in growing demand	0.12072387755310766	['accenture']	['gartner']	0.45627179858000544	US	US	1.0	(0.1, 0.2]
National Resources agreed to pay the county $12 million for 160 acres on the east side of the campus and carry out at least $7 million in environmental cleanup work required at the former IBM property	PwC offers cutting edge AI technology with ContractPodAi [ERP Today Magazine] PwC	0.12470195139503633	['ibm', 'national']	['pricewaterhousecoopers']	0.745419490251594	US	AU	0.6053652763366699	(0.1, 0.2]
As part of the agreement, about 9,000 of Alight’s employees were transferred to Wipro	In a regulatory filing, Alight said its “expected cash outflow for non-cancellable service obligations related to its strategic partnership with Wipro is $147 million	0.6813611234205472	['wipro', 'alight']	['wipro']	0.9950182515211542	IN	IN	1.0000001192092896	(0.6, 0.7]
Aon plc , a leading global professional services firm, plans to announce first quarter 2023 results on Friday, April 28th, 2023 in a news release to be issued at 5:00 am Central Time	First Pacific Financial’s holdings in Accenture were worth $1,037,000 as of its most recent filing with the Securities and Exchange Commission	0.1642052883471518	['aon']	['accenture']	0.9815206471581255	US	US	1.0	(0.1, 0.2]
That spending is largely fueled by software and IT services, which Gartner predicts will rise by 12.3% and 9.1%, respectively	Rather, the company with its home computer “Macintosh” was overshadowed by IBM	0.23942549794536866	['gartner']	['ibm']	0.5935407032832408	US	US	1.0	(0.2, 0.3]
State of Michigan Retirement System’s holdings in International Business Machines were worth $40,617,000 at the end	IBM SHOULD disclose ages of layoffs, but starting early 20-teens it stopped	0.31946932406142325	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.3, 0.4]
IBM got around this by breaking layoffs into small distributed clusters so they could circumnavigate the meaning of the law	Gartner Inc. announced that it has named Tableau from Salesforce as a Leader in the 2023 Magic Quadrant™ for Analytics and Business Intelligence Platforms	0.19963892588813736	['ibm']	['gartner']	0.5935407032832408	US	US	1.0	(0.1, 0.2]
we are humbled to be continually recognized by Gartner as a Leader in the 2023 Gartner Magic Quadrant for Analytics and Business Intelligence Platforms Magic Quadrant,” said Pedro Arellano, SVP and GM of Tableau	Aon plc/Radford ultimately developed recommendations that were presented to the Compensation Committee for its consideration	0.10455008442588541	['gartner']	['aon']	0.4385811454466757	US	US	1.0	(0.1, 0.2]
Aon plc/Radfordthe Compensation Committee approved the recommendations	Audit fees of Ernst& Young LLP for the years	0.20217905874918232	['aon']	['ernst & young llp']	0.4727408447619885	US	US	1.0	(0.2, 0.3]
Ernst& Young LLP was engaged in 2017 and has audited our financial statements since 2017	Ernst& Young LLP is compatible with maintaining the principal accountants independence	0.6302959199522309	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.6, 0.7]
Ernst & Young business survey sampled over 1,000 full-time or part-time employees	Mr. Davis also served in a leadership position at Ernst & Young LLP in the Management Consulting practice and in industry at Boeing, Inc. and Mallinckrodt, Inc. Mr. Davis currently serves as a member of the board of directors of St	0.2979435616617512	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.2, 0.3]
Northeast Investment Management’s holdings in International Business Machines were worth $1,215,000 at the end	IBM offers new levels of productivity by optimizing business processes	0.2832687710724989	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.2, 0.3]
